,lat,long
134,42.30439217862196,-71.04719998300178
135,42.30437718017402,-71.04722412035325
136,42.30437017893146,-71.04725781108718
137,42.30436586401707,-71.04727706431207
138,42.30436397139393,-71.04728410021369
139,42.30436234809181,-71.04729002686231
140,42.30436045603925,-71.0472974363151
141,42.30435528039018,-71.04730708147235
142,42.30434900552174,-71.0473167393384
143,42.30434300030817,-71.047324915605
144,42.30429571277339,-71.04737220405426
145,42.30425497994669,-71.0474109411297
146,42.30423557186548,-71.04743030097946
147,42.3042249055683,-71.04743888045331
148,42.30421506815873,-71.04744967228685
149,42.30420169476045,-71.04746788044443
150,42.30421326924912,-71.04748073509876
151,42.30444510205409,-71.04774820504186
152,42.30445143807285,-71.04775407483476
153,42.30445503351095,-71.04776107274508
154,42.30445780137889,-71.04776733551815
155,42.30446139592065,-71.04777433464912
156,42.30446416996532,-71.04778170955927
157,42.30446584331614,-71.0477887224133
158,42.30446779885525,-71.0477972080734
159,42.30447584077738,-71.04781859255016
160,42.30448470298682,-71.04783886263255
161,42.30449106013014,-71.04785101725908
162,42.30449741851264,-71.04786280074809
163,42.30450459773606,-71.04787383854128
164,42.3045125956596,-71.04788450178536
165,42.304520591026,-71.04789405772078
166,42.30452968069834,-71.04790212374523
167,42.30453572633984,-71.04790467000652
168,42.30454204074407,-71.04790573467507
169,42.30454835784438,-71.04790679811168
170,42.30455466968301,-71.04790675304305
171,42.30456070693733,-71.04790670993502
172,42.30456701531484,-71.04790555634781
173,42.30457935990635,-71.04790546820301
174,42.30459198974545,-71.04790648656511
175,42.30460434630599,-71.04790898291598
176,42.30463130391771,-71.04792542708603
177,42.30465799532417,-71.0479444613924
178,42.30468305209414,-71.04796609318232
179,42.30471803503349,-71.04799948548805
180,42.30473593674095,-71.04801599194705
181,42.30475383588163,-71.04803138867433
182,42.30478051418508,-71.04804709630183
183,42.3048071826525,-71.04805984586477
184,42.30483850324782,-71.04806923052449
185,42.30485471182301,-71.04807392137006
186,42.30486982026013,-71.04807862007044
187,42.30488660126599,-71.0480892219255
188,42.30490283544772,-71.04810019518393
189,42.30493502542812,-71.04812140750134
190,42.30498509003156,-71.0481524740816
191,42.30499936647781,-71.04815348196136
192,42.30501719659038,-71.04815224495292
193,42.30503118121022,-71.04814955691454
194,42.30504653347791,-71.04814574692436
195,42.30507037593553,-71.04813744577092
196,42.3050936548904,-71.04812619047158
197,42.30514077372595,-71.04810552181617
198,42.30520132531038,-71.04808217022138
199,42.30521367931599,-71.04808356051996
200,42.30522521427876,-71.0480856965102
201,42.30523593130779,-71.04808931802965
202,42.3052699796112,-71.04809498892217
203,42.3053509657573,-71.04810402161532
204,42.30540887540516,-71.04810619533538
205,42.30546073852568,-71.04810582517331
206,42.30548458387842,-71.0480982613522
207,42.30550075118617,-71.0480922308115
208,42.30550431898135,-71.04809220534631
209,42.3055087096291,-71.04809217400802
210,42.30551227819225,-71.04809325952287
211,42.30551749875294,-71.048094330821
212,42.30552024590396,-71.04809578848459
213,42.3055416679809,-71.0481004433895
214,42.30556746449905,-71.04810025926966
215,42.30559324723264,-71.04809748577517
216,42.30562890344789,-71.04809353567047
217,42.30566455544008,-71.04808736725366
218,42.30570375015845,-71.04807525716326
219,42.30574376356255,-71.04806276886272
220,42.30577859089441,-71.04805660509103
221,42.30581314621514,-71.04805155545792
222,42.30584443338018,-71.04805244190247
223,42.30585953488149,-71.04805491995029
224,42.30587462365332,-71.0480537036783
225,42.30588805383485,-71.04804990976012
226,42.30589956027673,-71.04804502343175
227,42.30591216851523,-71.0480412378033
228,42.30592450215975,-71.04803745170778
229,42.30594315602518,-71.04803620998112
230,42.30596209063546,-71.04803607481732
231,42.30599858693454,-71.04803581429002
232,42.3060331335181,-71.0480285439139
233,42.30606959726624,-71.04801977892099
234,42.30609456296757,-71.04801849212768
235,42.30610636198788,-71.04801840789744
236,42.30611952374424,-71.04801572444455
237,42.30618799594021,-71.04798270621374
238,42.30621209751747,-71.04797070492894
239,42.30621839570723,-71.04796696189233
240,42.30622359430947,-71.0479635954211
241,42.30622989251327,-71.04795985602162
242,42.30623619236269,-71.0479572215435
243,42.3062493643038,-71.04795712749936
244,42.3062861022933,-71.04794873283178
245,42.30630994763157,-71.04794116885292
246,42.30633131734999,-71.04793251397047
247,42.3063526876179,-71.04792422779444
248,42.30638640642314,-71.0479154847229
249,42.3064204041635,-71.04790784580027
250,42.30647907066398,-71.04789301175367
251,42.3064905916378,-71.04789182090808
252,42.30653252857,-71.04787969095625
253,42.306574468962,-71.04786866954211
254,42.30659393819257,-71.04786483362933
255,42.30661807264897,-71.04786096318558
256,42.30665373556617,-71.04785849134642
257,42.30668912153818,-71.04785565033829
258,42.30670969091002,-71.04785180777087
259,42.30673108445007,-71.04784943782764
260,42.30674452480192,-71.0478482308363
261,42.30675960775127,-71.04784553602644
262,42.30678456505859,-71.04784165968871
263,42.30681034924463,-71.04783925838272
264,42.30683092519396,-71.04783800285335
265,42.30683694610307,-71.04783426417293
266,42.30683801714229,-71.04782686152308
267,42.30684148331163,-71.04780169716025
268,42.30684661859248,-71.0477813263504
269,42.30685203941601,-71.0477646540311
270,42.30685722034957,-71.0477561134381
271,42.30686513659339,-71.04774533492518
272,42.30688044666773,-71.04773080912234
273,42.30689083930167,-71.04772223250576
274,42.30690151358323,-71.04771476245848
275,42.30691575698102,-71.04770874664155
276,42.30693000923833,-71.0477038381303
277,42.30694426315799,-71.04770003818989
278,42.30699057089237,-71.04768307009721
279,42.30700399413675,-71.047677060124
280,42.30701906654392,-71.04767214573938
281,42.30702701043229,-71.04766839208067
282,42.30703523292401,-71.04766611495018
283,42.3070599209227,-71.04766335388733
284,42.30708488223218,-71.04766095352574
285,42.30711342008185,-71.04766074963676
286,42.30712330498447,-71.04766179002777
287,42.30714033204769,-71.04766536407662
288,42.30715544485801,-71.04767117140656
289,42.30716341730346,-71.04767444385348
290,42.30717855934438,-71.04768653379179
291,42.3071848917616,-71.04769240385761
292,42.30719205992393,-71.0477008574924
293,42.30720283459271,-71.04771889273579
294,42.30721085414949,-71.04773436419138
295,42.30721996932569,-71.047749824186
296,42.30722522065751,-71.04775940011365
297,42.30723156012498,-71.04776637630485
298,42.3072387212183,-71.04777372141464
299,42.30725303985033,-71.04778544976365
300,42.3072673452406,-71.04779495739272
301,42.30728329032502,-71.04780223977207
302,42.30732094515083,-71.04781749838806
303,42.30735034803209,-71.04782800801443
304,42.3073824973188,-71.04783887039748
305,42.30740036122356,-71.04784576673651
306,42.30741905468827,-71.0478541332579
307,42.30744845848017,-71.04786464654974
308,42.30746548990243,-71.04786933044727
309,42.30748225200223,-71.04787512486489
310,42.30749928779031,-71.04788091854405
311,42.30751441437781,-71.04788931541134
312,42.30752073894718,-71.04789296475595
313,42.30753589406724,-71.0479083853585
314,42.30754138471025,-71.04790945474707
315,42.30755217646387,-71.04793229917303
316,42.30756185277322,-71.04795034603913
317,42.30757179604731,-71.04796691247252
318,42.30757814568302,-71.04797647699114
319,42.30758897612662,-71.04800893223333
320,42.30759616663068,-71.04802330114188
321,42.30760861803675,-71.04804945712318
322,42.30763736379658,-71.0481021201141
323,42.30765697550567,-71.04813451516101
324,42.30766774069543,-71.04815107335631
325,42.30767967378487,-71.04818462940285
326,42.3076849523444,-71.04820159791528
327,42.30771642933776,-71.04825054339224
328,42.30775132905707,-71.04833310817295
329,42.30778744561693,-71.04844560747048
330,42.30783166011594,-71.04859427637042
331,42.30786365435516,-71.04877520140982
332,42.30788479490015,-71.04891775222711
333,42.30789327713113,-71.04905115090905
334,42.30789617729226,-71.04909068694768
335,42.30789633250791,-71.04913024496351
336,42.3079000691021,-71.04917347322001
337,42.3079018801424,-71.04921560658995
338,42.30790394109321,-71.04925145165991
339,42.30790573505777,-71.04928877959847
340,42.30790457177323,-71.04941226475019
341,42.30790472687343,-71.04945182155915
342,42.30790378017279,-71.04949027639385
343,42.30790348480621,-71.04962484986831
344,42.30790236063216,-71.04975794948182
345,42.30790292109749,-71.04990101695235
346,42.30790238503994,-71.0500448308805
347,42.30790221057624,-71.05021045766972
348,42.30790607063479,-71.05028510681204
349,42.30790910201689,-71.05035828573439
350,42.30791099651488,-71.05042186162103
351,42.30791124092236,-71.05048433698644
352,42.30791615830256,-71.05054899759492
353,42.30792080197665,-71.05061366379469
354,42.30792179974803,-71.05065838891677
355,42.30792279028903,-71.05070126925196
356,42.30792675697359,-71.05080327614053
357,42.30793182190439,-71.05090527525097
358,42.30794016943448,-71.05121613162471
359,42.30794567143685,-71.05150075837517
360,42.30795034412444,-71.05178391492642
361,42.30794415851756,-71.05202758676725
362,42.3079365774359,-71.05212376008022
363,42.3079339501055,-71.052153725473
364,42.30793405816394,-71.05218145309865
365,42.30793416043542,-71.05220769737342
366,42.30793156531666,-71.05224616626194
367,42.30792896585645,-71.05228352415028
368,42.30792389206228,-71.05231941977866
369,42.30791771884316,-71.05235458451112
370,42.3079106667867,-71.05237607865521
371,42.30790796540991,-71.05238681989518
372,42.307904439365,-71.05239756332571
373,42.3078993703981,-71.05243493864894
374,42.30789250475883,-71.05250337962785
375,42.30788989081975,-71.05253704063007
376,42.30788645402782,-71.05257070987038
377,42.30787430158163,-71.05262107213473
378,42.30786186681272,-71.05266922281182
379,42.30785237059125,-71.05269701583475
380,42.30784341508062,-71.05272332770433
381,42.30783281980499,-71.05275002230057
382,42.30782491225244,-71.05276338499952
383,42.30781699984914,-71.0527752704049
384,42.30780008084722,-71.05279942008585
385,42.30778590068183,-71.05282244544875
386,42.30778321884416,-71.05283798720583
387,42.30778959848088,-71.05285606059068
388,42.3077960268329,-71.0528859607175
389,42.307798822109,-71.0528988778724
390,42.30780052391293,-71.05291328492586
391,42.30780139854497,-71.05292658800857
392,42.30780144025348,-71.05293730862365
393,42.30779983769055,-71.05294840957363
394,42.3077979990223,-71.05296986680044
395,42.30779919172637,-71.05299388612102
396,42.30779735879592,-71.05301682062967
397,42.30779580746248,-71.05304086296137
398,42.30779480168669,-71.05306490022774
399,42.30779599869172,-71.05309003054361
400,42.30781009035191,-71.0531150710572
401,42.30779154245504,-71.05314403647589
402,42.30776925515954,-71.0531286673291
403,42.3077043264863,-71.05315648274753
404,42.30766766127699,-71.0531123782281
405,42.30765857054237,-71.05310394234226
406,42.30764977719575,-71.05310067376872
407,42.30764182055448,-71.05310072993188
408,42.30762408546666,-71.05312710605028
409,42.30762410415386,-71.05313191145339
410,42.30760909763956,-71.05315382906183
411,42.30765390327969,-71.0532444578073
412,42.30765038811706,-71.05325778941287
413,42.30760853452139,-71.05329172832714
414,42.30759351972543,-71.05331106003538
415,42.30752945607058,-71.05334996109865
416,42.30746368238862,-71.05337186439014
417,42.30742193183037,-71.0533614404936
418,42.30739149145551,-71.05336645953977
419,42.3073720272488,-71.05337140115142
420,42.307353386804,-71.0533763393748
421,42.30733199800824,-71.05338018839134
422,42.3073095051195,-71.05338256424241
423,42.3072927619736,-71.0533815737606
424,42.30727573993479,-71.05337947665637
425,42.30726337216309,-71.05337475718066
426,42.30725072587038,-71.05336856357323
427,42.30723835037151,-71.05336162455089
428,42.30720068802619,-71.0533437756038
429,42.30713638582766,-71.05332130912507
430,42.30709737587647,-71.05330975254117
431,42.30705810769071,-71.05330263577824
432,42.30703834680754,-71.05330166418703
433,42.30701886302668,-71.05330180165299
434,42.30697439966178,-71.05329989818965
435,42.30689504870421,-71.05328826119795
436,42.30679949261252,-71.05327229818285
437,42.30670062713281,-71.05325266168254
438,42.30664436079866,-71.05324936424988
439,42.30662569644998,-71.05324838494428
440,42.3065961183351,-71.0531931404746
441,42.30656456958729,-71.05312497089632
442,42.3065448751811,-71.05307002548527
443,42.30652760005351,-71.05300286382726
444,42.30644920367165,-71.05302486231015
445,42.30645874029226,-71.05314863772338
446,42.30646424271979,-71.05322290623603
447,42.30646516331044,-71.05324803918987
448,42.30646638902341,-71.05328056373348
449,42.30646541049543,-71.05331162289801
450,42.30646301667301,-71.0533308664259
451,42.30646034644358,-71.05335010705068
452,42.30645765323438,-71.05336343623927
453,42.30645523639434,-71.05337675983849
454,42.30644980094468,-71.05339010958133
455,42.30643645982344,-71.05341755785274
456,42.30643127416054,-71.05342498938057
457,42.30642581086327,-71.05343094314765
458,42.30642062124971,-71.05343689498336
459,42.30641515524624,-71.05344284755462
460,42.30640913667093,-71.05344769665989
461,42.30640202730401,-71.05345403196182
462,42.30639490949064,-71.05345888881777
463,42.30638779617841,-71.0534637456409
464,42.30638067350549,-71.05346712038651
465,42.3063727294314,-71.05347087449219
466,42.30634859658069,-71.05347474155697
467,42.30630491566522,-71.05346174067651
468,42.30617906807332,-71.05341937336021
469,42.30606832887189,-71.05338059769655
470,42.30594244228775,-71.05332751401869
471,42.30581930311401,-71.05327551609307
472,42.30575166869368,-71.05324235312351
473,42.30568376488421,-71.05321029947532
474,42.30562383352255,-71.05318225637926
475,42.30556417620416,-71.05315384269063
476,42.30545252491596,-71.05309215601208
477,42.3053372975193,-71.05302790412196
478,42.30522395604115,-71.05295550813365
479,42.30509959932383,-71.05287246852662
480,42.30499971776148,-71.05280367480434
481,42.30489679235106,-71.05272750924202
482,42.30476109115747,-71.05262052286304
483,42.30464574849968,-71.05252743906468
484,42.30455817675126,-71.05244783536779
485,42.30451327461393,-71.05240379167762
486,42.3044678193363,-71.05235827471405
487,42.3043631677921,-71.052261790603
488,42.30433094723383,-71.05223207213625
489,42.30429954773899,-71.0522023527441
490,42.30423699015446,-71.05213440546981
491,42.30419234032217,-71.05208444541543
492,42.30414934086321,-71.0520352148
493,42.30410552301179,-71.05198783234462
494,42.30406252928032,-71.0519400814841
495,42.30397209828232,-71.0518312981025
496,42.30391833186575,-71.05176587628698
497,42.30386374111507,-71.05170009050435
498,42.30381991665389,-71.05165012763051
499,42.30377691086035,-71.05159978426265
500,42.30373307102735,-71.0515461249235
501,42.30369005310745,-71.05149245619788
502,42.30361037343101,-71.05139690750819
503,42.30356931163654,-71.05135172948228
504,42.30352989282456,-71.05130653865892
505,42.30348246483515,-71.05124772760259
506,42.30343393901241,-71.05118929190228
507,42.30338652775724,-71.05113454993281
508,42.30333829090744,-71.05107981026025
509,42.30329803811605,-71.05103203630534
510,42.30325778802899,-71.05098426845602
511,42.30315661514103,-71.05086594997915
512,42.30305628793496,-71.05075280582935
513,42.3030196329656,-71.05071203019517
514,42.30298297240186,-71.05067051846756
515,42.30291570094122,-71.05059040663744
516,42.30287736661747,-71.05054151603055
517,42.30283793572106,-71.05049262962922
518,42.30279934302425,-71.05044743520763
519,42.3027599281924,-71.05040335519026
520,42.30272159720634,-71.05035556845216
521,42.30268299343516,-71.05030778856045
522,42.30259337847979,-71.05019789556346
523,42.30251012301224,-71.05010015369211
524,42.30245912315705,-71.05004026135896
525,42.30240922035597,-71.04998073123097
526,42.30236511784395,-71.04993077145315
527,42.30232403827151,-71.04988189633316
528,42.30229014062312,-71.04984480112279
529,42.30225432356237,-71.04980771717362
530,42.30222287708513,-71.04976617303151
531,42.30219060628033,-71.04972426246229
532,42.30215311760192,-71.04968127811883
533,42.3021145305643,-71.04963830042563
534,42.30204920076428,-71.04956335562818
535,42.30202686693392,-71.0495357887009
536,42.30200453129153,-71.04950822059305
537,42.30198028116693,-71.04948214937909
538,42.30195712521359,-71.04945569807042
539,42.3019436195961,-71.04944026793274
540,42.30193285366963,-71.04942370859604
541,42.30191930276357,-71.04939719018698
542,42.30192033932345,-71.04938165900363
543,42.30193976042514,-71.04936599333885
544,42.30195117358709,-71.04933707783933
545,42.30196014793147,-71.0493166826165
546,42.30197954618323,-71.04929473478812
547,42.30199373928726,-71.04927541453716
548,42.3020008353713,-71.049265750167
549,42.30200876282218,-71.04925756191686
550,42.30202051745484,-71.0492463896148
551,42.30203200688843,-71.04923669396078
552,42.30205058447017,-71.04921623032861
553,42.30206839755452,-71.04921018868389
554,42.30208894199521,-71.04920043461175
555,42.30212892365208,-71.04917981734175
556,42.30214754342603,-71.04916896238947
557,42.30216698011363,-71.04915773534788
558,42.30219903101825,-71.04914308812359
559,42.30223026998564,-71.04913214692918
560,42.3022881138275,-71.0491173172198
561,42.30231744701143,-71.04911008741108
562,42.30234678052945,-71.04910248404914
563,42.30236896796054,-71.04909271698601
564,42.30239033831536,-71.04908442808181
565,42.30241172790834,-71.04908058275922
566,42.30243394213582,-71.04907672671008
567,42.30245888465124,-71.04906952449662
568,42.30248491880659,-71.04906083730259
569,42.30251671742495,-71.04905210662113
570,42.30254796998428,-71.04904486066042
571,42.30262085038182,-71.04901550944399
572,42.30269838313204,-71.04898353324097
573,42.30272329843518,-71.04896894148605
574,42.30274711939646,-71.04895583472185
575,42.30280762598431,-71.0489202830191
576,42.30284596769229,-71.04890115786884
577,42.30287254264157,-71.04888987855081
578,42.3028993865687,-71.04887785748893
579,42.30295440740973,-71.04884271826168
580,42.30297930290234,-71.04882331528555
581,42.30300584846947,-71.04880501390284
582,42.30303348365118,-71.04878448406868
583,42.30306112319169,-71.04876506512805
584,42.30308490582995,-71.04874197698365
585,42.30310621463623,-71.04871779429764
586,42.30312942666988,-71.04868879647276
587,42.3031523614013,-71.0486597981777
588,42.30317369178493,-71.04864042533423
589,42.30318435381498,-71.04863073650444
590,42.30319419224259,-71.04861994623644
591,42.30320838957953,-71.04860173273921
592,42.30322148656971,-71.04858278725703
593,42.30323921738629,-71.04855604423771
594,42.30325175280945,-71.04853303250705
595,42.30327390822256,-71.04851512971338
596,42.30329251327279,-71.04850168994645
597,42.30331196019164,-71.04849193843046
598,42.30332891698735,-71.04847740430667
599,42.30333431589579,-71.04845444220932
600,42.30335566243135,-71.0484398755508
601,42.30336799754444,-71.04843645837438
602,42.30337595018584,-71.04843492443614
603,42.30338500426922,-71.04843485986368
604,42.30338664997514,-71.04843484812673
605,42.30338857787118,-71.04843631159886
606,42.3033902235771,-71.04843629986195
607,42.30339214566803,-71.04843628615392
608,42.30339379137394,-71.048436274417
609,42.30339653051259,-71.04843477766009
610,42.30339817531818,-71.04843476592957
611,42.30340009560853,-71.04843475223431
612,42.30340173875869,-71.04843363199278
613,42.30341589828687,-71.04840580580372
614,42.30341777824643,-71.04839507222489
615,42.30341855806679,-71.04838434649236
616,42.30341851592394,-71.04837362419681
617,42.30341929173671,-71.04836142127019
618,42.30341923506168,-71.04834700238392
619,42.30341917404669,-71.04833147985686
620,42.30341746730936,-71.04831596543148
621,42.30341104121989,-71.04828717633475
622,42.30340214310186,-71.04825729514515
623,42.30339742119394,-71.04824291318724
624,42.30330286846917,-71.04792419061653
625,42.30329814998056,-71.04791091720233
626,42.30328647081698,-71.04787144798738
627,42.30328118914852,-71.04785484818866
628,42.30326217813905,-71.04783465581656
629,42.30325420424089,-71.04783101486328
630,42.30324540838996,-71.04782737978076
631,42.30323634378179,-71.04782522747517
632,42.3032275593558,-71.04782380935255
633,42.3032097134481,-71.04782171975998
634,42.30319187716491,-71.04782184713821
635,42.30317760597769,-71.04782194905616
636,42.30316334365396,-71.04782315942947
637,42.30314908265616,-71.04782585064723
638,42.30314114089701,-71.04782923291782
639,42.30313401895448,-71.047832981669
640,42.30311895490262,-71.04784048138723
641,42.30309128040395,-71.04785029061478
642,42.3030627803505,-71.04786010572899
643,42.3029979008945,-71.04790012509021
644,42.30296231614601,-71.0479229290896
645,42.30292673028281,-71.04794499325304
646,42.30288319814523,-71.04797043845014
647,42.30286100902563,-71.04798020963709
648,42.30283799179124,-71.04798887821595
649,42.30281742018389,-71.04799124209859
650,42.30279683985522,-71.04799138901745
651,42.30277735350374,-71.04799041961462
652,42.30275759256771,-71.04798945217262
653,42.30273811223634,-71.04799069975044
654,42.30271671431515,-71.0479919610168
655,42.30265441633806,-71.04799018872836
656,42.30262229957814,-71.04798782865204
657,42.30259101419711,-71.04798694348442
658,42.30252679848773,-71.04798629340242
659,42.30250101427586,-71.04798869448607
660,42.30247440687477,-71.04799147377638
661,42.3024521781377,-71.04799163246196
662,42.30242610133428,-71.04798922927445
663,42.30240853091131,-71.04798713769505
664,42.30239067391734,-71.0479824588207
665,42.3023728187237,-71.04797777993615
666,42.30235301907503,-71.04796720129472
667,42.30234147081118,-71.04796100019365
668,42.30233075031587,-71.04795627159481
669,42.30232086105478,-71.04795412518934
670,42.30231207628342,-71.04795307697732
671,42.30230219352902,-71.0479516691247
672,42.30229340786688,-71.04795062334532
673,42.30227640461041,-71.04795333164967
674,42.30226050170665,-71.0479567731201
675,42.30223447199912,-71.04796657042138
676,42.30223200745041,-71.04796806521072
677,42.3022292712323,-71.0479703029623
678,42.30222735621216,-71.04797142756166
679,42.30222489076305,-71.04797292235708
680,42.30222133002226,-71.0479740550667
681,42.30221940883126,-71.04797406878208
682,42.30221666824755,-71.04797519684922
683,42.30221310044997,-71.04797522231968
684,42.30221145474369,-71.04797523406837
685,42.3022087097993,-71.04797525366448
686,42.30220595883902,-71.04797305751251
687,42.30220155800691,-71.04797050080876
688,42.30219797567185,-71.04796683097311
689,42.30219521763068,-71.04796352151949
690,42.30219163709594,-71.04795985167168
691,42.30218915219819,-71.04795617400228
692,42.30218638834531,-71.04795138739752
693,42.30218472463067,-71.04794659293883
694,42.30218196077742,-71.04794180633482
695,42.30218002067738,-71.04793701384997
696,42.30217835606186,-71.04793221939855
697,42.30217750903786,-71.04792631060853
698,42.30217638431808,-71.04791892660809
699,42.30217553819365,-71.04791301781204
700,42.30217468501627,-71.04790600299076
701,42.30217466173953,-71.04790008710692
702,42.30217377108413,-71.04788308997728
703,42.30217096428225,-71.04786647400982
704,42.30216456136321,-71.04784360262101
705,42.30215651270943,-71.04782073692564
706,42.30214847080295,-71.047799358083
707,42.30214207146206,-71.0477764842579
708,42.30213367795833,-71.0476660143181
709,42.30212610865802,-71.0475559084219
710,42.30212595145316,-71.04751598654643
711,42.30212743703187,-71.04747531433411
712,42.30212742246891,-71.0474716166064
713,42.30213491353481,-71.04735290134181
714,42.30214286514632,-71.04728186769684
715,42.30215699853132,-71.04724701986432
716,42.30217278288029,-71.04721326871142
717,42.3022010966298,-71.04715687707919
718,42.30221092471142,-71.04714349627531
719,42.30222047643032,-71.04713012350791
720,42.30223113576191,-71.04711932487285
721,42.30227464259778,-71.04708796347269
722,42.30236438784244,-71.04702115082398
723,42.30245779869634,-71.0469798158943
724,42.30254601445166,-71.04694296174982
725,42.3026375481592,-71.04691236127094
726,42.30272303531884,-71.04687922189576
727,42.30279318117936,-71.0468535806916
728,42.30284500294801,-71.0468424897405
729,42.30286724703066,-71.04684713571658
730,42.30288867623744,-71.04685289725458
731,42.30291175428392,-71.04686012663244
732,42.30293319446167,-71.04686958355376
733,42.30294584056229,-71.04687540674831
734,42.30295739013023,-71.04688123900519
735,42.30296812088382,-71.04688855797417
736,42.30297973771567,-71.04691213327962
